Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4,NA,0,0,None,2,2,0,0,0,0,None,0
0.007,0.10,-0.16,-0.06,-0.02,-0.01,-0.01,0.14,-0.27,-0.20,0.25,-0.09,0.25,0,31,18,385
0.018,0.13,-0.16,-0.14,-0.03,-0.01,-0.01,-0.02,-0.36,-0.11,0.29,-0.10,0.31,0,31,19,379
0.029,0.16,-0.07,-0.12,-0.03,0.00,-0.02,-0.07,-0.39,-0.10,0.30,-0.13,0.33,0,32,20,374
0.039,0.07,-0.01,-0.07,-0.03,0.01,-0.02,-0.11,-0.39,-0.07,0.29,-0.15,0.33,0,31,20,369
0.050,0.08,0.03,-0.11,-0.03,0.01,-0.02,-0.18,-0.37,-0.01,0.29,-0.18,0.32,0,32,20,364
0.060,0.08,0.07,-0.11,-0.03,0.01,-0.02,-0.22,-0.24,-0.02,0.29,-0.21,0.30,0,31,19,359
0.070,0.05,0.10,-0.10,-0.03,0.01,-0.02,-0.21,-0.25,0.00,0.30,-0.23,0.28,0,30,20,354
0.080,0.09,0.10,-0.11,-0.03,0.01,-0.02,-0.21,-0.21,0.07,0.30,-0.23,0.25,0,31,20,349
0.091,0.09,0.08,-0.10,-0.03,0.01,-0.01,-0.22,-0.22,0.14,0.29,-0.20,0.22,0,32,19,344
0.101,0.07,0.06,-0.03,-0.03,0.01,-0.01,-0.18,-0.18,0.23,0.27,-0.16,0.18,0,33,20,338
0.111,0.18,-0.02,-0.06,-0.04,0.01,-0.00,-0.21,-0.21,0.29,0.23,-0.10,0.15,0,31,20,334
0.121,0.15,-0.02,-0.01,-0.04,0.03,-0.00,-0.21,-0.25,0.25,0.19,-0.02,0.13,0,32,20,329
0.130,0.12,-0.01,0.00,-0.04,0.04,0.01,-0.25,-0.22,0.29,0.16,0.05,0.11,0,31,20,324
0.141,0.15,-0.04,-0.06,-0.03,0.05,0.01,-0.33,-0.26,0.29,0.12,0.12,0.10,0,32,20,320
0.151,0.20,-0.05,-0.02,-0.03,0.05,0.01,-0.36,-0.26,0.26,0.10,0.16,0.09,0,32,20,316
0.162,0.20,-0.04,-0.02,-0.03,0.04,0.01,-0.42,-0.33,0.27,0.09,0.18,0.06,0,33,20,315
0.177,0.20,-0.03,0.01,-0.02,0.03,0.01,-0.49,-0.37,0.25,0.07,0.18,0.04,0,32,20,347
0.189,0.24,-0.04,-0.01,-0.01,-0.01,-0.02,-0.49,-0.37,0.24,0.06,0.10,-0.00,0,31,20,421
0.199,0.22,-0.07,0.06,-0.01,-0.01,-0.02,-0.49,-0.41,0.27,0.05,0.05,-0.03,0,31,20,893
0.209,0.24,-0.11,-0.01,-0.00,-0.02,-0.02,-0.48,-0.42,0.27,0.04,-0.01,-0.06,0,33,21,974
0.220,0.19,-0.12,0.06,-0.00,-0.02,-0.03,-0.38,-0.41,0.26,0.01,-0.05,-0.08,0,32,21,974
0.230,0.19,-0.14,0.08,-0.00,-0.01,-0.03,-0.32,-0.40,0.24,-0.02,-0.08,-0.10,0,31,20,975
0.240,0.16,-0.14,0.11,-0.00,0.00,-0.04,-0.26,-0.36,0.22,-0.04,-0.09,-0.11,0,32,21,974
0.250,0.15,-0.13,0.10,-0.01,0.01,-0.04,-0.23,-0.19,0.15,-0.08,-0.07,-0.13,0,32,21,974
0.261,0.10,-0.12,-0.04,-0.01,0.01,-0.04,-0.21,-0.24,0.11,-0.10,-0.04,-0.11,0,32,21,974
0.271,0.12,-0.08,-0.07,-0.02,0.00,-0.04,-0.15,-0.24,0.12,-0.12,-0.02,-0.09,0,31,21,973
0.281,0.10,-0.08,-0.09,-0.01,0.01,-0.03,-0.16,-0.25,0.08,-0.16,0.03,-0.11,0,32,21,975
0.291,0.12,-0.07,-0.07,-0.01,0.01,-0.03,-0.16,-0.27,0.07,-0.19,0.07,-0.13,0,31,22,974
0.301,0.10,-0.02,-0.09,0.00,0.01,-0.03,-0.12,-0.22,0.05,-0.20,0.07,-0.15,0,32,23,974
0.313,0.09,-0.02,-0.10,0.01,0.01,-0.02,-0.08,-0.26,0.04,-0.21,0.10,-0.16,0,32,22,974
0.327,0.07,-0.02,-0.16,0.02,0.01,-0.02,-0.10,-0.26,0.00,-0.22,0.11,-0.18,0,33,22,974
0.339,0.04,-0.01,-0.08,0.02,0.00,-0.02,-0.07,-0.25,-0.03,-0.23,0.11,-0.19,0,32,22,975
0.350,-0.03,-0.03,-0.10,0.02,-0.01,-0.02,-0.05,-0.21,-0.09,-0.25,0.11,-0.19,0,32,23,974
0.360,0.02,-0.03,-0.17,0.01,-0.01,-0.02,-0.03,-0.18,-0.10,-0.26,0.08,-0.21,0,33,22,974
0.371,0.04,-0.07,-0.15,0.01,-0.02,-0.02,0.04,-0.21,-0.15,-0.25,0.06,-0.21,0,32,22,975
